id,address,authors,booktitle,date,editor,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
153,"Pittsburgh, PA.","Fahlman, S. E.",,(1988).,,"Computer Science Department, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
154,"Pittsburgh, PA.","Fahlman, S. E.",,(1988).,,"Computer Science Department, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
155,"Pittsburgh, PA 15213.","Fahlman, S. E.",,(1988).,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
156,"Pittsburgh, PA.","Fahlman, S. E.",,1988.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An Empirical Study of Learning Speed in Backpropagation Networks.,,,
157,"Pittsburgh, PA.","Fahlman, S.E.",,,,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report,","(1988) An Empirical Study of Learning Speed in BackPropagation Networks (CMU-CS-88-162),",,,
158,,"Fahlman, S.E.",,-1988,,"School of Computer Science, Carnegie Mellon University.",,,,,,"CMU-CS-88-162,","An empirical study of learning speed in back-propagation networks,",,,
159,,"Fahlman, Scott.",,1988.,,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
612,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
161,,"Fahlman, Scott.",,1988.,,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
162,,"Fahlman, Scott.",,1988.,,"Department of Computer Science, Carnegie Mellon University.",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
163,"Pittsburgh, PA - USA,",S. E. Fahlman.,,1988.,,"Computer Science Department - Carnegie-Mellon,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
164,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
165,,"Fahlman, S.E.",In Proceedings of the 1988 Connectionist Models Summer School.,1988.,,,,,,,Morgan-Kaufmann.,,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
166,,Scott E. Fahlman.,,1988.,,"CMU Department of Computer Science,",,,,,,"Technical Report CMU-CS-88-162,",An empirical strudy of learning speed in back-propagation networks.,,,
167,,S. Fahlman.,,1988.,,"Carnegie Mellon University,",,,,,,"Technical report,",An empirical study of learning speed in back-propagation networks.,,,
168,"PA,","S. E. Fahlman,",,(1988).,,"School of Computer Science, Carnegie Mellon University, Pitts-burgh,",,,,,,"Tech--nical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in Backpropagation Networks,",,,
169,,"S. E. Fahlman,",,1988.,,"CMU-CS-88-162, Computer Science Department, Carnegie Mellon University, Pitts-burgh,",,,,,,Tech. Rep.,"An empirical study of learning speed in back-propagation networks,",,,
170,,S.E. Fahlman.,,1988.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
171,"Pittsburgh, USA","S. E. Fahlman,",,-1998,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in Backpropagation Networks,",,,
172,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
173,,"S. E. Fahlman,",,1988.,,"CMU-CS-TR-88-162, Carnegie Mellon University,",,,,,,"Technical Report,","An Empirical Study of Learning Speed in Back-Propagation Networks,",,,
174,,"S. E. Fahlman,",,1988.,,"CMU-CS-TR-88-162, Carnegie Mellon University,",,,,,,"Technical Report,","An Empirical Study of Learning Speed in Back-Propagation Networks,",,,
175,"Pittsburgh, PA 15213,",Scott E. Fahlman.,,1988.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
176,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
177,"Pittsburgh, PA,","Fahlman, S.:",,1988.,,"Carnegie Mellon University,",,,,,,"CMU-CS-88-162,","An Empirical Study of Learning Speed in Back-Propagation Networks,",,,
178,,S. E. Fahlman.,,1988.,,,,,,,,"Technical Report CMU-CS-88-162, Carnegie-Mellon Universtity Technical Report,",An empirical study of learning speed in back propagation networks.,,,
179,,S.E. Fahlman.,,1988.,,,,,,,,"Tech Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
180,"Pittsburgh, PA,","Fahlman, S.E.",,1988.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An empirical study of learning speed in backpropagation networks,",,,
181,,"S. Fahlman,",,1988.,,,,,,,,"CMU Tech Report CMU-CS-88-162,","An Empirical Study of Learning Speed in Back-Propagation Networks,",,,
182,,"S. E. Fahlman,",,(1988).,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,"An Empirical Study of Learning Speed in Back-propagation Networks,",,,
183,"Pittsburgh, PA,","Fahlman, S.E.,",,1988.,,"Carnegie-Mellon University,",,,,,,"Report CMU-CS-88-182,","An empirical study of learning speed in back-propagation networks,",,,
184,"Pittsburgh, PA,",S. E. Fahlman.,,1988.,,"Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in backpropagation networks.,,,
185,"Pittsburgh, PA,",Scott E. Fahlman.,,1988.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,
186,,"S. E. Fahlman,",,1988,,,,,,,,CMU-CS-88-162.,"of Learning Speed in Back-Propagation Networks,",,,
187,"Pittsburgh, PA.","Fahlman, Scott E.",,1988.,,"Computer Science Department, Carnegie Mellon University,",,,,,,Technical Report CMU-CS-88-162.,An Empirical Study of Learning Speed in Back-Propagation Networks.,,,
188,"Pittsburgh, PA,","Fahlman, Scott E.,",,1988.,,"Carnegie Mellon University, Computer Science Department",,,,,,,"An Empirical Study of Learnin g Speed in BackPropagation Networks,Technical Report CMU-CS-88-162,",,,
189,,"Scott Fahlman,",,1988.,,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in BackPropagation Networks,",,,
190,,"Scott Fahlman,",,1988.,,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in BackPropagation Networks,",,,
191,,"Scott Fahlman,",,1988.,,"Department of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-88-162,","An Empirical Study of Learning Speed in BackPropagation Networks,",,,
192,"Pittsburgh, PA:","Fahlman, S.E. and Lebiere, C.,",,1991.,,"Carnegie-Mellon University,",,,,,,"(technical report), CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
193,"Pittsburgh, PA:",S.E. Fahlman and C. Lebiere:,,1991.,,"Carnegie-Mellon University,",,,,,,"(technical report), CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
194,"Pittsburgh, PA:",S.E. Fahlman and C. Lebiere:,,1991.,,"Carnegie-Mellon University,",,,,,,"(technical report),  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
195,"Pittsburgh, PA 15213.","Fahlman, S. E. & Lebiere, C.",,"(1990),",,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The Cascade-Correlation learning architec ture,",,,
196,"Pittsburgh, PA 15213.","Fahlman, S. E. & Lebiere, C.",,"(1990),",,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The Cascade-Correlation learning architecture,",,,
197,,"Fahlman, S. E. and Lebiere,C.",,(1990).,,Carnegie-Mellon Universtity.,,,,,,Technical Report CMU-CS-90-100.,The cascade-correlation learning architecture.,,,
198,"Pittsburgh, PA 15213.","Fahlman, S. E. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
613,,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
199,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
200,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-correlation Learning Architecture.,,,
201,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-correlation Learning Architecture.,,,
202,"Pittsburgh, PA:","Fahlman, S. E., & Lebiere, C.",,(1989).,,"Carnegie Mellon University, Computer Science Department.",,,,,,Technical rep. CMU-CS-90-100).,Cascade-correlation learning architecture,,,
203,"Pittsburgh, PA:","Fahlman, S. E., & Lebiere, C.",,(1989).,,"Carnegie Mellon University, Computer Science Department.",,,,,,Technical rep. CMU-CS-90-100).,Cascade-correlation learning architecture,,,
204,"Pittsburgh, PA:","Fahlman, S. E., & Lebiere, C.",,(1989).,,"Carnegie Mellon University, Computer Science Department.",,,,,,Tech. rep.  CMU-CS-90-100).,Cascade-correlation learning architecture,,,
205,Pittsburgh.,"Fahlman, S., and Lebiere, C.",,(1990).,,"Carnegie Mellon University,",,,,,,"Technical Report CMU CS-90-100,",The cascade-correlation learning architecture.,,,
206,Pittsburgh.,"Fahlman, S., and Lebiere, C.",,(1990).,,"Carnegie Mellon University,",,,,,,"Technical Report CMU CS-90-100,",The cascade-correlation learning architecture.,,,
207,"Pitts-burgh,PA",S. E. Fahlman and C. Lebiere.,,1990.,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
208,,"Fahlman S. E., Lebiere C.,",,1990.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The cascade-correlation learning architecture,",,,
209,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
210,"Pittsburgh, PA 15213,","S. E. Fahlman and C. Lebiere,",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The Cascade-Correlation learning architecture,",,,
211,,S. E. Fahlman and C. Lebiere.,,1990.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
212,,"S. E. Fahlman and C. Lebiere,",,1990,,,,,,,,"Technical Report:  CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
213,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
214,,Scott E. Fahlman and Christian Lebiere.,,1990.,,"Carnegie Mellon University, School of Computer Science,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
215,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
216,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
217,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
218,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
219,"Pittsburgh, PA,","Fahlman, S. E., and Lebiere, C.",,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
220,,S.E. Fahlman and C. Lebiere.,,1990.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
221,,"S. E. Fahlman and C. Lebiere,",,1991.,,"Carnegie Mellon University,",,,,,,"Technical Report,  CMU-CS-TR-91-100,","The Cascade-Correlation Learning Architecture,",,,
222,,"S. E. Fahlman and C. Lebiere,",,1991.,,"Carnegie Mellon University,",,,,,,"Technical Report, CMU-CS-TR-91-100,","The Cascade-Correlation Learning Architecture,",,,
223,"Pittsburgh, PA,","Fahlman, S., Lebiere, C.:",,1991.,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
224,,"S. Fahlman and C. Lebiere,",,1990.,,"Carnegie Mellon University, School of Computer Science,",,,,,,"Tech. Report CMU-CS-90-100,","The casade-correlation learning architecture,",,,
225,,"S. E. Fahlman and C. Lebiere,",,(1990).,,Carnegie Mellon Computer Science,,,,,,Rpt. CMU-CS-90-100,"The Cascade Correlation Learning Architecture,",,,
226,"Pittsburgh, PA.","Fahlman, S. E. and Lebiere, C.",,-1990,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report #CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
227,,"Fahlman, S. and Lebiere, C.",,1990,,,,,,,,"Carnegie-Mellon Report CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
228,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
229,"Pittsburgh, PA 15213,",Scott E. Fahlman and Christian Lebiere.,,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
230,"Pittsburgh, PA 15213,",S. E. Fahlman and Christian Lebiere.,,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
231,,"S. Fahlman and C. Lebiere,",,1990.,,,,,,,,"CMU Tech Report CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,
232,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
233,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
234,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
235,"Pittsburgh, PA,","S. Fahlman and C. Lebiere,",,1990.,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,","The cascade-correlation learning architecture,",,,
236,"Pittsburgh, PA 15213,",S.E. Fahlman and C. Lebiere.,,1991.,,"School of Computer Science Carnegie Mellon University,",,,,,,"Technical report,",The cascade-correlation learning architecture.,,,
237,"Pittsburgh, PA 15213.","Fahlman, S. and Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"CMU-CS-90-100,",The Cascade-Correlation Learning Architecture.,,,
238,,S. E. Fahlman and C. Lebiere.,,1990.,,"Carnegie Mellon University,",,,,,,"Cmu-cs-90-100,",The cascade-correlation learning architecture.,,,
239,"Pittsburgh, PA,",S. E. Fahlman and C. Lebiere.,,1990.,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
240,"Pittsburgh, PA,",S. E. Fahlman and C. Lebiere.,,1990.,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The cascade-correlation learning architecture.,,,
241,"Pittsburgh, PA,",Scott E. Fahlman and Christian Lebiere.,,1990.,,"School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,
242,"Pittsburgh, PA.","Fahlman, S. E. & Lebiere, C.",,(1990).,,"School of Computer Science, Carnegie-Mellon University,",,,,,,"Technical Report CMU-CS-90-100,",The Cascade-correlation Learning Architecture.,,,
243,"Pittsburgh, PA,","Fahlman, Scott E., and Lebiere,",,1991.,,"Carnegie Mellon University, Computer Science Department,",,,,,,"Technical Report CMU-CS-90-100,","Christi an, The Cascade--Correlation Learning Architecture,",,,
244,,"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,
245,,"Fahlman, S. E. and Lebiere, C.,",,,,,,,,,,Technical Report CMU-CS-90-100.,"The Cascade-Correlation Learning Architecture,",,,
