instance_id,brand,cpu_brand,cpu_model,cpu_type,cpu_frequency,ram_capacity,ram_type,ram_frequency,hdd_capacity,ssd_capacity,weight,dimensions,title
www.amazon.com//90,Acer,1.7 GHz Core i3-4005U. Intel,1.7 GHz Core i3-4005U,1.7 GHz Core i3-4005U. Intel,1.7 GHz Core i3-4005U,4 GB DDR3L SDRAM,DDR3 SDRAM. 4 GB DDR3L SDRAM,,500 GB,,5.5 pounds,15 x 10.10 x 1.20 inches,Amazon.com : Acer Aspire NX.MPSAA.002;E5-571-30F1 15.6-Inch Laptop : Computers & Accessories
www.amazon.com//2191,Acer,2.30 GHz Intel Core i3. Intel,2.30 GHz Intel Core i3,2.30 GHz Intel Core i3. Intel,2.30 GHz Intel Core i3,4 MB DDR3 SDRAM,DDR3 SDRAM. 4 MB DDR3 SDRAM,,500 GB,,8 pounds,17 x 12.30 x 3.20 inches,"Amazon.com : Acer Aspire E1-571-32344G50Mnks 15.6"" LED Notebook - Intel Core i3 i3-2348M 2.30 GHz : Laptop Computers : Computers & Accessories"
www.amazon.com//2043,Acer,2.16 GHz Intel Celeron. Intel Celeron,2.16 GHz Intel Celeron,2.16 GHz Intel Celeron. Intel Celeron,2.16 GHz Intel Celeron,2 GB DDR3L SDRAM,DDR3 SDRAM. 2 GB DDR3L SDRAM,,320 GB SATA,,2.8 pounds,11.46 x 8.31 x 0.83 inches,Amazon.com : Acer Aspire E3-111-C5GL 11.6-Inch Laptop (Cool Silver) : Computers & Accessories
www.amazon.com//279,Acer,2.4 GHz Core i3-3110M. Intel Core i3,2.4 GHz Core i3-3110M,2.4 GHz Core i3-3110M. Intel Core i3,2.4 GHz Core i3-3110M,6 GB DDR3,DDR3 SDRAM. 6 GB DDR3,,500 GB,,7.1 pounds,16.30 x 10.80 x 1.40 inches,Amazon.com : Acer Aspire NX.MG7AA.006;E1-771-6458 17.3-Inch Laptop : Computers & Accessories
www.amazon.com//2284,Acer,1.6 GHz Intel Core i5. Intel Core I5,1.6 GHz Intel Core i5,1.6 GHz Intel Core i5. Intel Core I5,1.6 GHz Intel Core i5,4 GB DDR3-SDRAM,DDR3 SDRAM. 4 GB DDR3-SDRAM,,500 GB mechanical_hard_drive,,5.2 pounds,15.02 x 10.08 x 1 inches,"Amazon.com : Acer Aspire E1-572-6870 15.6 Inch Laptop Intel i5 4200U 1.6GHz Processor, 4GB Ram, 500GB Hard Drive, Windows 8 (Clarinet Black) : Laptop Computers : Computers & Accessories"
www.amazon.com//1879,Dell,2 GHz Intel Core i7. Intel Core I7,2 GHz Intel Core i7,2 GHz Intel Core i7. Intel Core I7,2 GHz Intel Core i7,8 GB DDR3L SDRAM,DDR3 SDRAM. 8 GB DDR3L SDRAM,,1024 GB mechanical_hard_drive,,6 pounds,19.29 x 13.15 x 3.31 inches,Amazon.com : Dell Inspiron i5547-5780sLV 15.6-Inch Laptop : Computers & Accessories
www.amazon.com//1014,Acer,1.7 GHz Core i3-4010U. Intel Core i3,1.7 GHz Core i3-4010U,1.7 GHz Core i3-4010U. Intel Core i3,1.7 GHz Core i3-4010U,4 GB DDR3L SDRAM,DDR3 SDRAM. 4 GB DDR3L SDRAM,,500 GB,,5.2 pounds,15 x 10.10 x 1 inches,Amazon.com : Acer Aspire NX.MHFAA.002;E1-572-6484 15.6-Inch Laptop : Computers & Accessories
www.amazon.com//2294,Acer,1.6 GHz Intel Core i5-4200U. Intel Core I5,1.6 GHz Intel Core i5-4200U,1.6 GHz Intel Core i5-4200U. Intel Core I5,1.6 GHz Intel Core i5-4200U,8 GB DDR3L SDRAM,8 GB DDR3L SDRAM,,500 GB mechanical_hard_drive,,4.4 pounds,13.39 x 9.45 x 0.90 inches,Amazon.com : Acer Aspire V7-482PG-5842 14-Inch Touchscreen Ultrabook (Cool Steel) : Computers & Accessories
www.amazon.com//1081,Acer,,,,,,,,,,13 pounds,15 x 10.10 x 0.50 inches,Amazon.com : Acer Aspire E1-572-34014G50Mnrr 15.6 LED Notebook Intel Core i3-4010U 1.70 GHz 4GB DDR3 500GB HDD DVD-Writer Intel HD Graphics 4400 Windows 7 Home Premium 64-bit Red : Computers & Accessories
www.amazon.com//1545,Acer,Intel Core i3,Intel Core i3,Intel Core i3,Intel Core i3,6 GB,6 GB,,500 GB,,9 pounds,,"Amazon.com : ACER Acer Aspire E1-771-33116G50Mnii - Core i3 3110M / 2.4 GHz - Windows 7 Home Premium 64-bit - 6 GB RAM - 500 GB HDD - DVD SuperMulti - 17.3"" CineCrystal wide 1600 x 900 / HD+ - Intel HD Graphics 4000 - iron IMR - keyboard: US International / NX.MG7AA.006 / : Computers & Accessories"
www.amazon.com//1490,,Intel Core i3,Intel Core i3,Intel Core i3,Intel Core i3,6 GB,6 GB,,750 GB,,,,Amazon.com : Hp 15-d053cl Touchsmart Notebook 2.5ghz 3rd Generation Intel Core I3-3120m Processor 6gb Ddr3l Sdram (2 Dimm) 750gb 5400rpm Hard Drive : Computers & Accessories
www.amazon.com//8,Dell,0 MHz 8032. AMD A8,0 MHz 8032,0 MHz 8032. AMD A8,0 MHz 8032,0 GB,0 GB,,0 GB mechanical_hard_drive,,8.7 pounds,17 x 20 x 4 inches,"Amazon.com : Dell Inspiron M731R 18-inch HD+ Notebook (AMD Quad-Core A8-5545M 1.7GHz processor, 8GB RAM, 1TB Hard drive, Windows 8.1) Indigo Blue : Computers & Accessories"
www.amazon.com//372,LB1 High Performance,,,,,,,,,,,,"Amazon.com : LB1 High Performance New Wireless Bluetooth Mini Speaker for Acer Black/Silver Aspire E E1-571-6607 15.6"" Laptop PC with Intel Core i3-2348M Processor 4GB Memory 500GB Hard Drive and Windows 7 Home Premium 64-Bit with Built-in Microphone - Micro SD card slot - Voice Prompt (Silver) : Computers & Accessories"
www.amazon.com//1664,Acer,2.30 GHz Intel Core i3. Intel Core i3,2.30 GHz Intel Core i3,2.30 GHz Intel Core i3. Intel Core i3,2.30 GHz Intel Core i3,4 GB DDR3-SDRAM,DDR3 SDRAM. 4 GB DDR3-SDRAM,,500 GB mechanical_hard_drive,,5.5 pounds,15 x 10 x 1.30 inches,"Amazon.com : Acer Aspire E1-571-6607, 16 - Inch Notebook Windows 7 Home Premium 64-Bit, Intel Core i3 2348M(2.30GHz) 4GB Memory 500GB HDD : Laptop Computers : Computers & Accessories"
www.amazon.com//413,Acer,1.7 GHz Core i3-4005U. Intel,1.7 GHz Core i3-4005U,1.7 GHz Core i3-4005U. Intel,1.7 GHz Core i3-4005U,4 GB DDR3L SDRAM,DDR3 SDRAM. 4 GB DDR3L SDRAM,,500 GB,,5.5 pounds,15 x 10.10 x 1.20 inches,Amazon.com : Acer Aspire NX.MLTAA.011;E5-571-38KJ 15.6-Inch Laptop : Computers & Accessories
www.amazon.com//331,Acer,2.4 GHz Core i3-3110M. Intel Core i3,2.4 GHz Core i3-3110M,2.4 GHz Core i3-3110M. Intel Core i3,2.4 GHz Core i3-3110M,6 GB DDR3,6 GB DDR3,,750 GB mechanical_hard_drive,,7 pounds,16.33 x 10.83 x 1.36 inches,"Amazon.com : Acer Aspire E1-771-6603 17.3-Inch Laptop (2.4 GHz Intel Core i3-3110M Processor, 6GB DDR3, 750GB HDD, Windows 8) Steel Gray : Laptop Computers : Computers & Accessories"
www.amazon.com//2005,HP,1.7 GHz A-Series Quad-Core A8. AMD A8,1.7 GHz A-Series Quad-Core A8,1.7 GHz A-Series Quad-Core A8. AMD A8,1.7 GHz A-Series Quad-Core A8,8 GB DDR3L SDRAM,8 GB DDR3L SDRAM,,1024 GB,,5.9 pounds,10.24 x 15.14 x 0.99 inches,Amazon.com : HP 15-p030nr 15.6-Inch Special Edition Laptop with Beats Audio : Computers & Accessories
www.amazon.com//398,Acer,2.16 GHz Pentium. Intel Pentium,2.16 GHz Pentium,2.16 GHz Pentium. Intel Pentium,2.16 GHz Pentium,4 GB DDR3L SDRAM,DDR3 SDRAM. 4 GB DDR3L SDRAM,,500 GB SATA,,3.1 pounds,11.46 x 8.31 x 0.85 inches,Amazon.com : Acer Aspire V3-111P-43BC 11.6-Inch Touchscreen Laptop (Cool Silver) : Computers & Accessories
www.amazon.com//536,Lenovo,Intel Core i3,Intel Core i3,Intel Core i3,Intel Core i3,4 GB SDRAM DDR3,4 GB SDRAM DDR3,,320 GB mechanical_hard_drive,,5.6 pounds,,"Amazon.com : Lenovo ThinkPad X130e 2338 - 11.6"" - Core i3 2367M : Laptop Computers : Computers & Accessories"
www.amazon.com//291,,Intel Core i3,Intel Core i3,Intel Core i3,Intel Core i3,4 GB,4 GB,,500 GB,,,,"Amazon.com : Acer Aspire E1-572P-6468 16-Inch Touchscreen Notebook (1.7GHz Intel Core i3-4010U, 4GB RAM, 500GB HDD, Windows 8.1) : Notebook Computers : Computers & Accessories"
www.amazon.com//1904,Acer,2.16 GHz Intel Celeron. Intel Celeron,2.16 GHz Intel Celeron,2.16 GHz Intel Celeron. Intel Celeron,2.16 GHz Intel Celeron,2 GB DDR3L SDRAM,DDR3 SDRAM. 2 GB DDR3L SDRAM,,320 GB SATA,,2.8 pounds,11.46 x 8.31 x 0.83 inches,Amazon.com : Acer Aspire E3-111-C5GL 11.6-Inch Laptop (Cool Silver) : Computers & Accessories
www.amazon.com//1836,LB1 High Performance,,,,,,,,,,,,"Amazon.com : LB1 High Performance New Wireless Bluetooth Mini Speaker Portable for Acer Black/Silver Aspire E E1-571-6607 15.6"" Laptop PC with Intel Core i3-2348M Processor 4GB Memory 500GB Hard Drive and Windows 7 Home Premium 64-Bit with Built-in Microphone and Micro SD card slot (Silver) : Computers & Accessories"
www.amazon.com//2226,,Intel Core i3,Intel Core i3,Intel Core i3,Intel Core i3,4 GB,4 GB,,500 GB,,,,"Amazon.com : Brand New Acer America Corp. Acer Aspire E1-572-34014G50mnrr 15.6"" Led Notebook - Intel Core I3 I3-4010U 1.70 Ghz - Red : Computers & Accessories"
www.amazon.com//848,HP,,,,,6 GB SDRAM DDR3,DDR3 SDRAM. 6 GB SDRAM DDR3,,750 GB,,6.1 pounds,1.17 x 10.20 x 14.88 inches,"Amazon.com : HP 15-d053cl TouchSmart - 15.6"" HD Touchscreen Notebook PC - Intel Core i3-3120M / 6GB DDR3L SDRAM / 750GB HDD / Windows 8.1 / Intel HD graphics 4000 / WiFi / SuperMulti DVD Burner / Webcam - Black (Certified Refurbished) : Computers & Accessories"
buy.net//1963,Acer,Intel Core i7,i7-4702MQ,Intel Core i7. i7-4702MQ,2.20 GHz,12 GB,DDR3L SDRAM,,1 TB,120 GB,7.05 lbs,10.8 in. 16.3 in,"Acer Aspire V3-772G-747a121.12TBDCckk 17.3"" LED ComfyView Notebook - Intel Core I7 I7-4702MQ 2.20 GHz - Black (12 GB RAM - 1 TB HDD - 120 GB SSD - Blu-ray Reader/DVD-Writer - NVIDIA GeForce GTX 760M - Windows 8 64-bit - 1920 X 1080 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//2255,,Intel Core i5,,Intel Core i5,2.30 GHz,4 GB,DDR3 SDRAM,,500 GB,,6.27 lbs,9.9 in. 14.7 in,"HP (Hewlett-Packard) EliteBook 8560p 15.6"" Silver Notebook (2.3 GHz Intel Core I5 2410M, 4 GB DDR3, 500 GB HDD, DVD±RW DL, Radeon HD 6470M, Windows 7 Professional, LED Backlight) Price Comparison at Buy.net"
buy.net//2012,,Intel Core i5,,Intel Core i5,1.60 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.18 lbs,10.1 in. 15 in,"Acer Aspire E1-572-54204G50Mnrr 15.6"" LED Notebook - Intel Core I5 I5-4200U 1.60 GHz - Red (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4400 - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//1789,HP,Intel Core i5,i5-3437U,Intel Core i5. i5-3437U,1900. 1.90 GHz,4 GB. 4000,DDR3 SDRAM. DDR3 SDRAM,,,128 GB,49.28. 3.08 lbs,8.3 in. 11.2 in,"HP (Hewlett-Packard) EliteBook Revolve 810 G1 Tablet PC - 11.6"" - Wireless LAN - Intel Core I5 I5-3437U 1.90 GHz (4 GB RAM - 128 GB SSD - Windows 7 Professional 64-bit - Convertible - 1366 X 768 LED Backlight - Bluetooth) Price Comparison at Buy.net"
buy.net//2109,,Intel Core i5,,Intel Core i5,1.60 GHz,8 GB,DDR3L SDRAM,,1 TB,,4.85 lbs,10.1 in. 15 in,"Acer Aspire V5-573P-54208G1Taii 15.6"" Touchscreen LED Notebook - Intel Core I5 I5-4200U 1.60 GHz (8 GB RAM - 1 TB HDD - Intel HD 4400 - Windows 8.1 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//132,,Intel Core i5,,Intel Core i5,1.90 GHz,4 GB,DDR3 SDRAM,,,128 GB,3.08 lbs,8.3 in. 11.2 in,"HP (Hewlett-Packard) EliteBook Revolve 810 G1 Tablet PC - 11.6"" - Intel - Core I5 I5-3437U 1.9GHz (4 GB RAM - 128 GB SSD - Windows 7 Professional 64-bit - Convertible - 1366 X 768 LED Backlight) Price Comparison at Buy.net"
buy.net//1992,,Intel Core i5,,Intel Core i5,2.60 GHz,6 GB,DDR3 SDRAM,,500 GB,,7.05 lbs,10.8 in. 16.3 in,"Acer Aspire E1-771-53236G50Mnii 17.3"" LED Notebook - Intel Core I5 I5-3230M 2.60 GHz (6 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4000 - Windows 7 Home Premium 64-bit - 1600 X 900 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//243,,Intel Core i5,,Intel Core i5,1.60 GHz,8 GB,DDR3L SDRAM,,1 TB,,4.85 lbs,10.1 in. 15 in,"Acer Aspire V5-573P-54208G1Tarr 15.6"" Touchscreen LED Notebook - Intel Core I5 I5-4200U 1.60 GHz - Red (8 GB RAM - 1 TB HDD - Intel HD 4400 - Windows 8.1 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//1759,,Intel Celeron,,Intel Celeron,1.40 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.18 lbs,10.1 in. 15 in,"Acer Aspire E1-532-29574G50Mnrr 15.6"" LED Notebook - Intel Celeron 2957U 1.40 GHz - Red (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD Graphics - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//393,,Intel Core i3,,Intel Core i3,1.70 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.18 lbs,10.1 in. 15 in,"Acer Aspire E1-572-34014G50Mnrr 15.6"" LED Notebook - Intel Core I3 I3-4010U 1.70 GHz - Red (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4400 - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//93,,Intel Celeron,,Intel Celeron,1.40 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.18 lbs,10.1 in. 15 in,"Acer Aspire E1-532-29574G50Mnkk 15.6"" LED Notebook - Intel Celeron 2957U 1.40 GHz - Black (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD Graphics - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//121,,Intel Pentium,,Intel Pentium,2.40 GHz,4 GB,DDR3 SDRAM,,500 GB,,7.05 lbs,10.8 in. 16.3 in,"Acer Aspire E1-731-20204G50Mnii 17.3"" LED Notebook - Intel Pentium 2020M 2.40 GHz (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD Graphics - Windows 7 Home Premium 64-bit - 1600 X 900 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//370,Lenovo,Intel Core i5,i5-3427U,Intel Core i5. i5-3427U,1800. 1.80 GHz,4 GB. 4000,DDR3 SDRAM. DDR3 SDRAM,,,128 GB,48. 3 lbs,8.9 in. 13 in,"Lenovo X1 Carbon 346058U 14"" LED Ultrabook - Intel Core I5 I5-3427U 1.80 GHz - Black (4 GB RAM - 128 GB SSD - Intel HD 4000 - Windows 8 Pro 64-bit - 1600 X 900 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//1836,,Intel Core i3,,Intel Core i3,2.40 GHz,6 GB,DDR3 SDRAM,,500 GB,,7.05 lbs,10.8 in. 16.3 in,"Acer Aspire E1-771-33116G50Mnii 17.3"" LED Notebook - Intel Core I3 I3-3110M 2.40 GHz (6 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4000 - Windows 7 Home Premium 64-bit - 1600 X 900 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//1801,,AMD A-Series,,AMD A-Series,1.50 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.29 lbs,10.1 in. 15 in,"Acer Aspire E1-522-45004G50Mnkk 15.6"" LED Notebook - AMD A-Series A4-5000 1.50 GHz - Black (4 GB RAM - 500 GB HDD - DVD-Writer - AMD Radeon HD 8330 - Windows 8.1 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//634,,Intel Core i3,,Intel Core i3,1.70 GHz,4 GB,DDR3L SDRAM,,500 GB,,5.18 lbs,10.1 in. 15 in,"Acer Aspire E1-572-34014G50Mnkk 15.6"" LED Notebook - Intel Core I3 I3-4010U 1.70 GHz - Black (4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4400 - Windows 7 Home Premium 64-bit - 1366 X 768 Display - Bluetooth) Price Comparison at Buy.net"
buy.net//1960,Lenovo,Intel Core i5,i5-3320M,Intel Core i5. i5-3320M,2.60 GHz,4 GB,DDR3 SDRAM. DDR3 SDRAM,,320 GB,,3.97 lbs,,"Lenovo X230 34352JU Tablet PC - 12.5"" - In-plane Switching IPS Technology - Wireless LAN - Intel Core I5 I5-3320M 2.60 GHz - Black (4 GB RAM - 320 GB HDD - Windows 7 Professional 64-bit - Convertible - 1366 X 768 Multi-touch Screen Display LED) Price Comparison at Buy.net"
www.vology.com//1765,Lenovo ThinkPad X130e 2339 - 11.6 '' - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz. Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz / 3 MB Cache,Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz. Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz / 3 MB Cache. Lenovo ThinkPad X130e 2339 - 11.6 '' - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz. Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz / 3 MB Cache. Lenovo ThinkPad X130e 2339 - 11.6 '' - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz. Intel Core i3 ( 2nd Gen ) 2367M / 1.4 GHz / 3 MB Cache,4 GB DDR3 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 RAM 4 GB ( 1 x 4 GB ) Empty Slots 1 Max RAM Supported 8 GB Slots Qty 2. Lenovo ThinkPad X130e 2339 - 11.6 '' - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB ( 1 x 4 GB ),4 GB DDR3 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 RAM 4 GB ( 1 x 4 GB ) Empty Slots 1 Max RAM Supported 8 GB Slots Qty 2,4 GB DDR3 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 RAM 4 GB ( 1 x 4 GB ) Empty Slots 1 Max RAM Supported 8 GB Slots Qty 2. 1333 MHz / PC3-10600,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X130e 2339 - 11.6 '' - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Hard Drive 320 GB HDD / 7200 rpm Interface Serial ATA-300 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,4 lbs 4 lbs,8.5 in. 11.6 in x 8.5 in x 1 in. 1 in. 11.6 in,"Lenovo ThinkPad X130e 2339 - 11.6"" - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//2151,Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,4 GB DDR3 RAM 4 GB Speed PC3-12800 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Slots Qty 2 Max RAM Supported 16 GB. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB,4 GB DDR3 RAM 4 GB Speed PC3-12800 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Slots Qty 2 Max RAM Supported 16 GB,4 GB DDR3 RAM 4 GB Speed PC3-12800 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Slots Qty 2 Max RAM Supported 16 GB. PC3-12800,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 320 GB HDD / 7200 rpm Main Storage 320 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//313,Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD. 8 GB ( provided memory is soldered ),RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L. 1333 MHz / PC3-10600,180 GB SSD. 180 GB SSD. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD. 180 GB SSD Main Storage 180 GB SSD Interface Serial ATA-600 Hard Drive 180 GB SSD,180 GB SSD. 180 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology"
